ID,Type,Name,Faction,Cost,ATK,DEF,Rarity,Ability,Sets,ImageUrl
434,Creature,Cactus Thug,SandyLands,1,2,7,Common,Adjacent Cornfield Creatures have +1 ATK.,For The Glory,https://www.carddweeb.com/CardImages/upload/Cactus_Thug.png
435,Creature,Captain Taco,Cornfield,1,1,1,Common,"When Captain Taco enters play, deal 1 damage to each Creature that is not on a Cornfield Landscape.",For The Glory,https://www.carddweeb.com/CardImages/upload/Captain_Taco.png
436,Creature,Corn Bat,Cornfield,1,2,7,Rare,Pay 1 action >>> Deal 1 damage to target Creature in this Lane for each different Landscape type you control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Corn_Bat.png
437,Creature,Cotton Devil,NiceLands,2,4,1,Common,+1 DEF for each different Landscape type you control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Cotton_Devil.png
438,Creature,Cowsper,Cornfield,2,3,8,Uncommon,Each adjacent Cornfield Creature has +1 DEF.,For The Glory,https://www.carddweeb.com/CardImages/upload/Cowsper.png
439,Creature,Davey Bones,Rainbow,0,1,4,Common,+2 ATK while defending against a Creature that is on a SandyLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Davey_Bones.png
440,Creature,Diamond Dan,SandyLands,1,2,2,Common,"When Diamond Dan leaves play from a NiceLands Landscape, return it to its owner's hand.",For The Glory,https://www.carddweeb.com/CardImages/upload/Diamond_Dan.png
441,Creature,Djinni Ghost,BluePlains,1,1,6,Rare,FLOOP >>> Pay 2 less to play your next Spell this turn.,For The Glory,https://www.carddweeb.com/CardImages/upload/Djini_Ghost.png
442,Creature,Ethan Allfire,Cornfield,1,0,4,Rare,"When Ethan Allfire leaves play, draw 1 card for each Cornfield Landscape you control.",For The Glory,https://www.carddweeb.com/CardImages/upload/Ethan_Allfire.png
443,Creature,Eye Guy,UselessSwamp,1,1,8,Uncommon,"At the start of your turn, look at the top card of your deck. You may put it on the bottom of your deck.",For The Glory,https://www.carddweeb.com/CardImages/upload/Eye_Guy.png
444,Creature,Fancy Pants Gnome,UselessSwamp,1,1,6,Uncommon,FLOOP >>> Deal 1 damage to each opposing Creature that is on a Cornfield Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Fancy_Pants_Gnome.png
445,Creature,Fisher Fish,UselessSwamp,1,2,6,Common,"If Fisher Fish enters play onto a Blue Plains Landscape, deal 2 damage to each opposing player.",For The Glory,https://www.carddweeb.com/CardImages/upload/Fisher_Fish.png
446,Creature,Ghost,Rainbow,0,1,4,Common,+2 ATK while defending against a Creature that is on a Useless Swamp Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Ghost.png
447,Creature,Ghost Chest Burster,UselessSwamp,1,1,9,Common,"When Ghost Chest Burster leaves play, draw the bottom card of your deck.",For The Glory,https://www.carddweeb.com/CardImages/upload/Ghost_Chest_Burster.png
448,Creature,Ghost Hag,Rainbow,0,1,4,Common,+2 ATK while defending against a Creature that is on a Blue Plains Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Ghost_Hag.png
449,Creature,Ghost Ninja,BluePlains,1,2,7,Uncommon,"When Ghost Ninja deals damage to an opposing player, they cannot play Spells during their next turn.",For The Glory,https://www.carddweeb.com/CardImages/upload/Ghost_Ninja.png
450,Creature,Ghost Tree,Rainbow,0,1,4,Common,+2 ATK while defending against a Creature that is on a Cornfield Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Ghost_Tree.png
451,Creature,Giant Mummy Hand,SandyLands,1,0,7,Uncommon,FLOOP >>> Deal 1 damage to target Creature for each Cornfield Landscape adjacent to this Lane.,For The Glory,https://www.carddweeb.com/CardImages/upload/Giant_Mummy_Hand.png
452,Creature,Gold Ninja,Cornfield,1,2,6,Common,"When Gold Ninja enters play, deal 1 damage to target Creature for each different Landscape type you control.",For The Glory,https://www.carddweeb.com/CardImages/upload/Gold_Ninja.png
453,Creature,Golden Axe Stump,SandyLands,1,1,7,Rare,"Whenever an opponent draws a card, deal 1 damage to that player.",For The Glory,https://www.carddweeb.com/CardImages/upload/Golden_Axe_Stump.png
454,Creature,Golden Jackal,Cornfield,1,1,4,Common,FLOOP and discard a SandyLands card >>> Deal 1 damage to each opposing Creature.,For The Glory,https://www.carddweeb.com/CardImages/upload/Golden_Jackal.png
455,Creature,Green Gnome,SandyLands,1,1,6,Uncommon,FLOOP >>> Deal 1 damage to each opposing Creature that is on a Blue Plains Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Green_Gnome.png
456,Creature,Green Party Ogre,SandyLands,1,1,8,Common,"When one of your Creatures leaves play, heal 1 damage from Green Party Ogre.",For The Glory,https://www.carddweeb.com/CardImages/upload/Green_Party_Ogre.png
457,Creature,Green Snakey,SandyLands,1,1,6,Common,"When Green Snakey leaves play, deal 1 damage to target Creature in this Lane.",For The Glory,https://www.carddweeb.com/CardImages/upload/Green_Snakey.png
458,Creature,Lady Beetle,SandyLands,1,1,9,Rare,"At the start of your turn, you may return one of your Creatures with 2 or fewer DEF remaining to its owner's hand.",For The Glory,https://www.carddweeb.com/CardImages/upload/Lady_Beetle.png
459,Creature,Life Beater Gnome,NiceLands,1,1,6,Uncommon,FLOOP >>> Deal 1 damage to each opposing Creature that is on a SandyLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Life_Beater_Gnome.png
460,Creature,Lime Slimey,SandyLands,1,2,6,Uncommon,"If you control 3 or more different Landscape types when Lime Slimey enters play, draw 2 cards.",For The Glory,https://www.carddweeb.com/CardImages/upload/Lime_Slimey.png
461,Creature,Little Freezy,BluePlains,2,4,1,Common,+1 DEF for each different Landscape type you control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Little_Freezy.png
462,Creature,Log Knight,Cornfield,1,2,2,Uncommon,FLOOP >>> Put a Building from your hand into play below this Landscape. (You may not replace a Building.),For The Glory,https://www.carddweeb.com/CardImages/upload/Log_Knight.png
463,Creature,Lt. Mushroom,UselessSwamp,1,2,3,Rare,"When Lt. Mushroom leaves play during an opponent's turn, that opponent discards 3 cards.",For The Glory,https://www.carddweeb.com/CardImages/upload/Lt._Mushroom.png
464,Creature,Orange Slimey,UselessSwamp,1,2,6,Uncommon,"If you control 3 or more different Landscape types when Orange Slimey enters play, Jeal 3 damage to your opponent.",For The Glory,https://www.carddweeb.com/CardImages/upload/Orange_Slimey.png
465,Creature,Paladim,BluePlains,2,3,7,Common,Each of your Creatures that changed Lanes this turn has +3 ATK.,For The Glory,https://www.carddweeb.com/CardImages/upload/Paladim.png
466,Creature,Pentacutie,BluePlains,2,3,8,Rare,Opponents cannot play cost O cards.,For The Glory,https://www.carddweeb.com/CardImages/upload/Pentacutie.png
467,Creature,Pickler,UselessSwamp,2,2,9,Uncommon,Destroy Pickler >>> Deal 3 damage to target Creature.,For The Glory,https://www.carddweeb.com/CardImages/upload/Pickler.png
468,Creature,Pirate Bear,Cornfield,1,1,3,Common,"While Pirate Bear is on a Useless Swamp Landscape, its ATK value is tripled.",For The Glory,https://www.carddweeb.com/CardImages/upload/Pirate_Bear.png
469,Creature,Polterclops,SandyLands,2,4,1,Common,+1 DEF for each different Landscape type you control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Polterclops.png
470,Creature,Quadurai,Rainbow,0,0,6,Rare,"At the start of your turn, deal 2 damage to each opponent with 4 or more cards in hand.",For The Glory,https://www.carddweeb.com/CardImages/upload/Quadurai.png
471,Creature,Rocktopus,Rainbow,2,3,6,Common,+1 ATK while attacking a Creature that is on a SandyLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Rocktopus.png
472,Creature,Sack of Pain,NiceLands,2,2,10,Rare,"While Sack of Pain has exactly 6 damage on it, it has +6 ATK.",For The Glory,https://www.carddweeb.com/CardImages/upload/Sack_of_Pain.png
473,Creature,Sand Jackal,SandyLands,1,3,3,Common,"While Sand Jackal is on a NiceLands Landscape, you heal 3 HP when it destroys an opposing Creature.",For The Glory,https://www.carddweeb.com/CardImages/upload/Sand_Jackal.png
474,Creature,Sea Hag,Rainbow,2,3,6,Common,+1 ATK while attacking a Creature that is on a Useless Swamp Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Sea_Hag.png
475,Creature,Smoldering Elder,UselessSwamp,2,3,8,Rare,"When Smouldering Elder enters play, each player discards 2 cards.",For The Glory,https://www.carddweeb.com/CardImages/upload/Smoldering_Elder.png
476,Creature,Strawberry Slimey,NiceLands,1,2,6,Uncommon,"If you control 3 or more different Landscape types when Strawberry Slimey enters play, heal 4 damage from each of your Creatures.",For The Glory,https://www.carddweeb.com/CardImages/upload/Strawberry_Slimey.png
477,Creature,Sun King,Cornfield,2,0,8,Rare,Sun King counts as an additional Cornfield Landscape you control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Sun_King.png
478,Creature,Swamp Horn,UselessSwamp,2,4,1,Common,+1 DEF for each different Landscape type you control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Swamp_Horn.png
479,Creature,The Sludger,UselessSwamp,1,1,8,Rare,FLOOP >>> Choose a card name. Remove each card with that name in target player's discard pile from the game.,For The Glory,https://www.carddweeb.com/CardImages/upload/The_Sludger.png
480,Creature,Timmy Magic Eyes,Rainbow,2,3,6,Common,+1 ATK while attacking a Creature that is on a Blue Plains Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Timmy_Magic_Eyes.png
481,Creature,Travelin' Wizard,BluePlains,2,3,3,Rare,"When Travelin' Wizard enters play, the opposing Creature in this Lane and Travelin' Wizard switch sides.",For The Glory,https://www.carddweeb.com/CardImages/upload/Travelin'_Wizard.png
482,Creature,Well-Dressed Wolf,Rainbow,2,3,6,Common,+1 ATK while attacking a Creature that is on a Cornfield Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Well-Dressed_Wolf.png
483,Creature,Yellow Gnome,Cornfield,1,1,6,Uncommon,FLOOP >>> Deal 1 damage to each opposing Creature that is on a NiceLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Yellow_Gnome.png
484,Creature,Yellow Slimey,Cornfield,1,0,6,Uncommon,"While you control 3 or more different Landscape types, Yellow Slimey has +3 ATK.",For The Glory,https://www.carddweeb.com/CardImages/upload/Yellow_Slimey.png
485,Spell,Confectionary Ring,NiceLands,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a Cornfield Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Confectionary_Ring.png
486,Spell,Full Metal Racket,Rainbow,0,0,0,Uncommon,Deal 2 damage to target Creature.,For The Glory,https://www.carddweeb.com/CardImages/upload/Full_Metal_Racket.png
487,Spell,Grape Butt,Cornfield,1,0,0,Rare,Play only if you played a non-Cornfield card this turn. Deal S damage to target Creature.,For The Glory,https://www.carddweeb.com/CardImages/upload/Grape_Butt.png
488,Spell,Husker Amulet,Cornfield,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a NiceLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Husker_Amulet.png
489,Spell,Incredible Egg,Rainbow,0,0,0,Common,Reveal the top 2 cards of your deck. You may put a revealed Cornfield card into your hand. Discard the rest.,For The Glory,https://www.carddweeb.com/CardImages/upload/Incredible_Egg.png
490,Spell,Kung Fu Power,BluePlains,1,0,0,Rare,Ready one of each type of Creature you control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Kung_Fu_Power.png
491,Spell,Lucky Penny,SandyLands,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a Blue Plains Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Lucky_Penny.png
492,Spell,Magic Lamp,UselessSwamp,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a SandyLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Magic_Lamp.png
493,Spell,Master of Disguise,Rainbow,1,0,0,Common,Each of your opponent's Creatures has -1 ATK this turn.,For The Glory,https://www.carddweeb.com/CardImages/upload/Master_of_Disguise.png
494,Spell,Musical Chair,Rainbow,0,0,0,Uncommon,Swap up to two of your Landscapes with ones from outside of the game.,For The Glory,https://www.carddweeb.com/CardImages/upload/Musical_Chair.png
495,Spell,Ogre Braces,UselessSwamp,1,0,0,Common,You heal 1 hit point for every 5 cards in your discard pile.,For The Glory,https://www.carddweeb.com/CardImages/upload/Ogre_Braces.png
496,Spell,Pink Candy,BluePlains,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a SandyLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Pink_Candy.png
497,Spell,Popcorn Power,Cornfield,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a Blue Plains Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Popcorn_Power.png
498,Spell,Portal of Unsummoning,SandyLands,2,0,0,Rare,Return target Creature to its owner's hand.,For The Glory,https://www.carddweeb.com/CardImages/upload/Portal_of_Unsummoning.png
499,Spell,Portal to Nowhere,SandyLands,1,0,0,Common,Move one of your opponent's Creatures to an adjacent empty Lane (on their side).,For The Glory,https://www.carddweeb.com/CardImages/upload/Portal_to_Nowhere.png
500,Spell,Psychic Tempest,SandyLands,1,0,0,Rare,Return all of your Creatures in play to your hand.,For The Glory,https://www.carddweeb.com/CardImages/upload/Psychic_Tempest.png
501,Spell,Puma Paw,BluePlains,1,0,0,Common,Ready one of your Flooped Creatures. It has +2 ATK this turn.,For The Glory,https://www.carddweeb.com/CardImages/upload/Puma_Paw.png
502,Spell,Raise the Dead,UselessSwamp,1,0,0,Rare,Put a Creature with cost 2 or less from your discard pile into play.,For The Glory,https://www.carddweeb.com/CardImages/upload/Raise_the_Dead.png
503,Spell,Ring of Damage,Rainbow,2,0,0,Common,Each of your Creatures has +2 ATK this turn.,For The Glory,https://www.carddweeb.com/CardImages/upload/Ring_of_Damage.png
504,Spell,Ring of Third Eye,BluePlains,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a Cornfield Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Ring_of_Third_Eye.png
505,Spell,Scroll of Bad Breath,UselessSwamp,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a NiceLands Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Scroll_of_Bad_Breath.png
506,Spell,Scroll of Fresh Breath,NiceLands,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a Useless Swamp Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Scroll_of_Fresh_Breath.png
507,Spell,Snake Eyes,SandyLands,1,0,0,Common,Each of your Creatures has +2 ATK this turn while attacking a Creature that is on a Useless Swamp Landscape.,For The Glory,https://www.carddweeb.com/CardImages/upload/Snake_Eyes.png
508,Spell,Socks of Fortitude,BluePlains,1,0,0,Common,Ready each Creature that changed Lanes this turn. They each have +2 ATK.,For The Glory,https://www.carddweeb.com/CardImages/upload/Socks_of_Fortitude.png
509,Spell,Spell Warp,BluePlains,1,0,0,Common,Swap the positions of two of your Creatures.,For The Glory,https://www.carddweeb.com/CardImages/upload/Spell_Warp.png
510,Spell,Tax Reduction,BluePlains,1,0,0,Uncommon,You may move each of your Buildings to different Lanes you control. You may move each of your opponent's Buildings to different Lanes they control.,For The Glory,https://www.carddweeb.com/CardImages/upload/Tax_Reduction.png
511,Spell,Witch Slap,Rainbow,2,0,0,Rare,Target opponent discards down to 5 cards and then takes 1 damage for each card discarded this way.,For The Glory,https://www.carddweeb.com/CardImages/upload/Witch_Slap.png
512,Spell,Witch Way,Cornfield,1,0,0,Common,Each of your Creatures that is on a Useless Swamp Landscape has +2 ATK this turn.,For The Glory,https://www.carddweeb.com/CardImages/upload/Witch_Way.png
513,Building,Elf Hut,BluePlains,1,0,0,Common,Pay 1 Action >>> Draw a card for each Creature in this Lane.,For The Glory,https://www.carddweeb.com/CardImages/upload/Elf_Hut.png
514,Building,Fountain of Tears,Rainbow,0,0,0,Rare,"While your Creature in this Lane has exactly 3 damage on it, it has +3 ATK.",For The Glory,https://www.carddweeb.com/CardImages/upload/Fountain_of_Tears.png
515,Building,Fright Tower,UselessSwamp,1,0,0,Common,Pay 1 Action >>> Target Creature in this Lane has +1 ATK this turn for every 5 cards in your discard pile.,For The Glory,https://www.carddweeb.com/CardImages/upload/Fright_Tower.png
516,Building,Igloo of Sanctuary,BluePlains,1,0,0,Common,"FLOOP >>> If your Creature in this Lane moved here from another Lane this turn, it has +3 ATK.",For The Glory,https://www.carddweeb.com/CardImages/upload/Igloo_of_Sanctuary.png
517,Building,Nice Windmill,NiceLands,1,0,0,Uncommon,Pay 1 action >>> Heal or deal up to 2 damage to your Creature in this Lane.,For The Glory,https://www.carddweeb.com/CardImages/upload/Nice_Windmill.png
518,Building,Sand Pyramid,SandyLands,1,0,0,Uncommon,Pay 2 Actions >>> Return each Creature in this Lane to its owner's hand.,For The Glory,https://www.carddweeb.com/CardImages/upload/Sand_Pyramid.png
519,Building,Shadowy Pyramid,UselessSwamp,1,0,0,Common,"FLOOP >>> Draw a card. If you control a Creature in this Lane, discard a card.",For The Glory,https://www.carddweeb.com/CardImages/upload/Shadowy_Pyramid.png
520,Building,Silo of Justice,Cornfield,1,0,0,Uncommon,Pay 1 action >>> Deal 1 damage to target Creature in this Lane and the player who controls it loses 1 hit point.,For The Glory,https://www.carddweeb.com/CardImages/upload/Silo_of_Justice.png
521,Building,Temple of the Sun,SandyLands,1,0,0,Uncommon,"When you play a SandyLands Creature with cost 1 or greater in this Lane, you may return it to your hand.",For The Glory,https://www.carddweeb.com/CardImages/upload/Temple_of_the_Sun.png
522,Building,Yellow Lighthouse,Cornfield,1,0,0,Common,"At the start of your turn, each player who controls a Creature in this Lane draws a card.",For The Glory,https://www.carddweeb.com/CardImages/upload/Yellow_Lighthouse.png
523,Creature,Cyclops,Rainbow,1,3,1,Promo,+1 DEF for each open eye depicted on other Creatures you control.,Promo,https://www.carddweeb.com/CardImages/upload/Cyclops.png
524,Building,Sundae School,Rainbow,1,0,0,Promo,"While you have an even amount of hit points, your Creature in this Lane has +2 ATK.",Promo,https://www.carddweeb.com/CardImages/regular/Sundae_School.png
526,Hero,Peppermint Butler KS1,None,0,0,0,Starter,The first time a Creature you control is destroyed on your turn >>> Deal 2 Damage to a Creature an opponent controls.,Kickstarter #1,https://www.carddweeb.com/CardImages/old/Peppermint_Butler.jpg
527,Creature,Dark-o-Mint,NiceLands,1,4,4,Starter,"When Dark-O-Mint is destroyed, target opponent must choose and discard 2 cards.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Dark_O_Mint.png
528,Building,Terrible Tower,NiceLands,2,0,0,Starter,FLOOP and destroy your Creature in this Lane >>> Play the top 2 cards of your deck for free.,Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Terrible_Tower.png
529,Spell,Tools of the Trade,NiceLands,1,0,0,Starter,"Each of your Creatures has +1 ATK this turn. For each opposing Creature destroyed this turn, heal 2 HP.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Tools_Of_The_Trade.png
530,Hero,Ice Queen,None,0,0,0,Promo,"During each opponent's turn, Creatures you control with no Damage on them have +1 ATK.",Promo,https://www.carddweeb.com/CardImages/old/Ice_Queen.jpg
531,Hero,Cinnamon Bun,None,0,0,0,Starter,"Once during your turn, you may deal 2 Damage to one of your Creatures and gain 2 HP.",Kickstarter #1,https://www.carddweeb.com/CardImages/old/Cinnamon_Bun.jpg
532,Hero,The Lich KS1,None,0,0,0,Starter,"Once during your turn, you may destroy a Creature you control to gain 1 Action.",Kickstarter #1,https://www.carddweeb.com/CardImages/old/The_Lich.jpg
533,Spell,Whims of Fate,Rainbow,0,0,0,Starter,"Flip a coin. If heads, destroy one of your Creatures. If tails, place a Creature in your discard pile onto an empty Landscape you control.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Whims_Of_Fate.png
534,Spell,Ancient Comet,Rainbow,0,0,0,Starter,"Flip a coin. If heads, deal 2 damage to each of your Creatures. If tails, your Creatures get +2 ATK this turn.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Ancient_Comet.png
535,Building,Monolith of Doom,Rainbow,2,0,0,Starter,"If your Creature in this Lane is destroyed, destroy Monolith of Doom and all Creatures in play.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Monolinth_Of_Doom.png
536,Hero,Neptr,None,0,0,0,Starter,"Once during each of your turns, you may discard the top card of your deck. If it was a Creature, put it into your hand.",Kickstarter #1,https://www.carddweeb.com/CardImages/old/Neptr.jpg
537,Building,Berserk Bakery,Cornfield,2,0,0,Starter,"Once during your turn, you may discard a card from your hand to put a damage token on Berserk Bakery. FLOOP >>> Deal 1 damage to the opposing Creature in this Lane for each token on this.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Berserk_Bakery.png
538,Spell,Infinite Pies,Cornfield,1,0,0,Starter,"Deal 2 damage to an opponent. If there is an Infinite Pies in your discard pile, you may play this for free.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Infinite_Pies.png
539,Creature,Crust Crusher,Cornfield,2,2,8,Starter,"Crust Crusher can be on a Landscape with another Creature. When the other Creature on this Landscape is dealt damage, deal it to Crust Crusher instead.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Crust_Crusher.png
540,Hero,Party God,None,0,0,0,Starter,"When a Creature you control moves, it has +1 ATK this turn.",Kickstarter #1,https://www.carddweeb.com/CardImages/old/Party_God.jpg
541,Spell,Party Energy,SandyLands,2,0,0,Starter,Move all of your Creatures to new Lanes. Each Creature that moved gets +2 ATK this turn.,Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Party_Energy.png
542,Building,Party Oasis,SandyLands,1,0,0,Starter,FLOOP >>> Move a Creature from this Lane to an empty Lane. You may move another Creature you control to this Lane.,Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Party_Oasis.png
543,Building,Bongo Bounce House,SandyLands,2,0,8,Starter,"When you are dealt damage, deal that damage to Bongo Bounce House instead.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Bongo_Bounce_House.png
544,Hero,Death,None,0,0,0,Starter,"Once during your turn, you may turn a Landscape you control face down to deal 4 Damage to your opponent.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Death.png
545,Creature,Ancient Healer,BluePlains,1,1,6,Starter,"If Ancient Healer is played on a facedown Landscape, turn it face up and heal 4 HP.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Ancient_Healer.png
546,Spell,Last Will & Detriment,BluePlains,1,0,0,Starter,"Put Last Will & Detriment under an opposing Creature. If the Creature is destroyed, deal 4 damage to your opponent.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Last_Will_&_Detriment.png
547,Building,Creepy Crypt,BluePlains,2,0,0,Starter,"When your Creature in this Lane leaves play, deal 2 damage to target opponent.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Creepy_Crypt.png
548,Hero,James Baxter,None,0,0,0,Starter,"Once during your turn, you may draw a card. If you do, your opponent may draw a card.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/James_Baxter.png
549,Spell,Beach Ball,Rainbow,0,0,0,Starter,"Gain 4 HP. Draw a card. You may put this into an opponent's hand. If you do, draw another card. (You may only play 1 Beach Ball per turn.)",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Beach_Ball.png
550,Building,Dressage Dance Hall,Rainbow,1,0,0,Starter,Dressage Dance Hall counts as a copy of your Landscape in this Lane.,Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Dressage_Dance_Hall.png
551,Creature,Happy Ghost Lucky,Rainbow,0,1,4,Starter,"When Happy Ghost Lucky enters play and attacks, you may look at the top card of your deck. If it is a Rainbow card, you may put it into your hand.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/Happy_Ghost_Lucky.png
552,Hero,10th Anniversary Backer,None,0,0,0,Starter,"The first time you play a KICKSTARTER card on your turn, reveal the top card of your deck. If it is a KICKSTARTER card, draw it.",Kickstarter #1,https://www.carddweeb.com/CardImages/regular/10th_Anniversary_Backer.png
553,Creature,Blue Plains Drifter,BluePlains,1,1,6,Promo,"Once per turn, you may swap Lanes with another one of your Creatures. Both Creatures have +1 ATK this turn.",Promo,https://www.carddweeb.com/CardImages/regular/Blue_Plains_Drifter.png
554,Creature,The Pig Promo,Rainbow,1,1,4,Promo,FLOOP >>> Flip target Cornfield Landscape in this Lane face down.,Promo,https://www.carddweeb.com/CardImages/upload/The_Pig_Promo.png
555,Creature,The Pig - Kickstarter,Rainbow,1,1,4,Starter,FLOOP >>> Flip target Cornfield Landscape in this Lane face down.,Kickstarter #1,https://www.carddweeb.com/CardImages/upload/The_Pig_-_Kickstarter.png
557,Hero,Abracadaniel,None,0,0,0,Starter,"Pay 1 Action >>> Reveal the top card of your deck. If it's a Rainbow card, play it.",Hero Pack,https://www.carddweeb.com/CardImages/old/Abracadaniel.jpg
558,Hero,Billy,None,0,0,0,Starter,"If your opponent's deck runs out of cards, you win the game.",Hero Pack,https://www.carddweeb.com/CardImages/old/Billy.jpg
559,Hero,Cosmic Owl,None,0,0,0,Starter,Pay 1 Action >>> Look at the top 4 cards of your deck and rearrange them.,Hero Pack,https://www.carddweeb.com/CardImages/old/Cosmic_Owl.jpg
561,Hero,Magic Man,None,0,0,0,Starter,"When you play a card with cost exactly 2, deal 2 Damage to a Creature an opponent controls.",Hero Pack,https://www.carddweeb.com/CardImages/old/Magic_Man.jpg
562,Hero,Prismo,None,0,0,0,Starter,"If you have no matching Landscapes, your Creatures have +1 DEF.",Hero Pack,https://www.carddweeb.com/CardImages/old/Prismo.jpg
563,Hero,Ricardio,None,0,0,0,Starter,"Once during each of your turns, you may pay 1 HP. If you do, reveal the top card of your deck. You may discard it.",Hero Pack,https://www.carddweeb.com/CardImages/old/Ricardio.jpg
564,Hero,Susan Strong,None,0,0,0,Starter,Pay 1 Action & destroy a Creature you control >>> Deal Damage equal to its cost to each opposing Creature.,Hero Pack,https://www.carddweeb.com/CardImages/old/Susan_Strong.jpg
565,Hero,Tree Trunks,None,0,0,0,Starter,"Once during each of your turns, you may discard a card with ""Pie"" in its name to gain 1 Action.",Hero Pack,https://www.carddweeb.com/CardImages/old/Tree_Trunks.jpg
567,Landscape,NiceLands 3,NiceLands,0,0,0,Starter,,,https://www.carddweeb.com/CardImages/regular/NiceLands3.png
568,Landscape,NiceLands 4,NiceLands,0,0,0,Starter,,,https://www.carddweeb.com/CardImages/regular/NiceLands4.png
569,Creature,AbneGator,UselessSwamp,1,3,4,Starter,"If this card is discarded from your hand or deck during your turn, gain 1 action. If it is discarded during an opponent's turn, draw a card instead.",Kickstarter #2,https://www.carddweeb.com/CardImages/upload/AbneGator.png
570,Hero,Banana Man,None,0,0,0,Starter,"Once per turn, you may peek at the bottom card of your deck and either discard it or put it on top of your deck.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Banana_Man.png
571,Spell,Bayou Surge,UselessSwamp,2,0,0,Starter,"Destroy all Creatures in a Lane. Starting with you, each player may put a Creature from their hand into play on a Landscape they control in that Lane.",Kickstarter #2,https://www.carddweeb.com/CardImages/upload/Bayou_Surge.png
572,Hero,Betty,None,0,0,0,Starter,Your minimum deck size is +5. Begin the game with 5 different 1-cost Spells removed from your deck. Set them aside. These are your Research Notes. Pay 1 action >>> Reveal a random card from your Research Notes and play it for free. (Limit: Once per turn.),Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Betty.png
573,Creature,Blizzardpaw Avalancheetah,IcyLands,1,3,2,Starter,"When Blizzardpaw Avalancheetah enters play, draw 2 cards unless another player freezes one of their unfrozen Landscapes.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Blizzardpaw_Avalancheetah.png
